Id,UpVotes,DownVotes
"330369","0","0"
"330370","0","0"
"330371","0","0"
"330372","0","0"
"330373","13","0"
"339423","575","15"
"339424","23","2"
"339425","32","0"
"339426","0","0"
"339427","61","2"
"339428","264","20"
"339429","14","0"
"339430","148","7"
"339431","0","0"
"339432","0","0"
"339434","0","0"
"339436","0","0"
"339437","0","0"
"339439","0","0"
"339440","2","1"
"339441","60","0"
"339443","0","0"
"339444","0","0"
"339447","0","0"
"339448","19","6"
"339449","0","0"
"339451","0","0"
"339452","0","0"
"339453","11","0"
"339454","0","0"
"339455","92","5"
"339456","0","0"
"339458","0","0"
"339459","0","0"
"339460","2","0"
"339461","0","0"
"339463","381","2"
"339464","0","0"
"339465","4","0"
"339466","0","0"
"339468","0","0"
"339470","9","0"
"339471","133","7"
"339472","0","0"
"339473","13","0"
"339476","0","0"
"339479","1","0"
"339480","0","0"
"339482","0","0"
"339483","0","0"
"339484","0","0"
"343550","6","0"
"343552","0","0"
"343553","6","0"
"343554","57","2"
"343555","1","0"
"343557","87","0"
"343558","0","0"
"343559","26","1"
"343560","0","0"
"343562","0","0"
"343563","0","0"
"343565","0","0"
"343566","0","0"
"343567","0","0"
"343568","2030","20"
"343569","0","0"
"343571","1","0"
"343573","0","0"
"343574","0","0"
"343579","0","0"
"343580","37","0"
"343583","0","0"
"343585","0","0"
"343587","2","0"
"343590","0","0"
"343592","4","0"
"343594","0","0"
"343600","0","0"
"343601","0","0"
"343602","0","0"
"343606","0","0"
"343607","108","4"
"343608","0","0"
"343609","0","0"
"343610","0","0"
"343611","0","0"
"343613","0","0"
"343614","393","3"
"343615","0","0"
"343616","0","0"
"343617","25","0"
"343620","0","0"
"343621","0","0"
"343625","0","0"
"343626","0","0"
"343628","0","0"
"343631","0","0"
"343632","160","0"
"343633","218","1"
"343634","0","0"
"343635","10","0"
"343636","0","0"
"343637","0","0"
"343638","0","0"
"343639","0","0"
"343640","0","0"
"343641","0","0"
"343644","0","0"
"343646","0","0"
"343648","26","0"
"353608","135","16"
"353609","0","0"
"353610","4","0"
"353612","979","61"
"353614","1","0"
"353615","13","1"
"353616","6","0"
"353618","0","0"
"353620","0","0"
"353622","0","0"
"353623","0","0"
"353624","31","0"
"353625","387","5"
"353627","0","0"
"353628","0","0"
"353629","0","0"
"353630","0","0"
"353632","238","3"
"353633","13","0"
"353636","0","0"
"353638","0","0"
"353639","0","0"
"353641","0","0"
"353644","53","0"
"353645","0","0"
"353646","0","0"
"353652","75","1"
"353654","80","5"
"353655","0","0"
"353656","0","0"
"353657","0","0"
"353660","0","0"
"353661","0","0"
"353663","0","0"
"353664","35","1"
"353665","0","0"
"353667","4","0"
"353669","0","0"
"357169","0","0"
"357171","0","0"
"357174","6","0"
"357176","0","0"
"357177","0","0"
"357178","0","0"
"357179","0","0"
"357180","0","0"
"357181","2","0"
"357182","0","0"
"357183","0","0"
"357185","226","3"
"357186","0","0"
"357187","0","0"
"357188","0","0"
"357189","319","17"
"357191","1","0"
"357195","0","0"
"357196","24","1"
"357197","2","0"
"357198","742","32"
"357199","0","0"
"357200","0","0"
"357202","0","0"
"357203","0","0"
"357206","55","0"
"357207","0","0"
"357208","0","0"
"357209","0","0"
"357210","0","0"
"357212","0","0"
"357213","66","3"
"357216","0","0"
"357217","0","0"
"357218","1","0"
"357220","0","0"
"357221","11","0"
"357222","67","0"
"357223","0","0"
"357224","0","0"
"357226","159","0"
"357229","12","0"
"357230","4","0"
"357232","75","0"
"357234","195","16"
"357236","215","2"
"357238","0","0"
"357240","0","0"
"357241","5","0"
"357242","0","0"
"357243","18","0"
"357244","0","0"
"357245","0","0"
"357246","23","0"
"357249","0","0"
"357251","0","0"
"357254","2","0"
"357255","15","0"
"357257","91","1"
"357258","0","0"
"357260","0","0"
"363482","12","0"
"363484","0","0"
"363485","0","0"
"363487","0","0"
"363488","7","0"
"363490","0","0"
"363493","0","0"
"363495","1","0"
"363497","0","0"
"363498","0","0"
"363499","0","0"
"363500","0","0"
"363502","172","4"
"363503","293","4"
"363504","2","0"
"363505","13","1"
"363507","0","0"
"363508","14","2"
"363509","0","0"
"363511","6","0"
"363514","0","0"
"363515","0","0"
"363517","148","0"
"363518","0","0"
"363520","64","0"
"363521","3","0"
"363522","55","1"
"363524","0","0"
"363526","2","0"
"363527","0","0"
"363528","2","0"
"363530","0","0"
"363531","0","0"
"363532","0","0"
"363533","0","0"
"363534","0","0"
"363535","31","0"
"363536","0","0"
"363539","0","0"
"363540","0","0"
"363543","0","0"
"363544","1","0"
"363546","82","2"
"363547","14","0"
"363548","0","0"
"363549","19","0"
"363550","7","0"
"363551","62","0"
"363553","43","0"
"363554","65","61"
"363556","0","0"
"363557","38","0"
"363558","21","1"
"363559","0","0"
"363561","352","2"
"363562","0","0"
"363565","0","0"
"363566","0","0"
"363567","0","0"
"363568","0","0"
"363570","0","0"
"363572","0","0"
"363573","2771","20"
"363574","2","0"
"368778","0","0"
"368779","0","0"
"368783","0","0"
"368784","0","0"
"368785","0","0"
"368788","0","0"
"368790","0","0"
"368791","0","0"
"368793","0","0"
"368794","0","0"
"368795","52","1"
"368796","0","0"
"368797","11","0"
"368798","5","2"
"368800","1","0"
"368801","0","0"
"368803","9","0"
"368804","0","0"
"368805","0","0"
"368807","0","0"
"368809","0","0"
"368810","10","0"
"368812","14","0"
"368813","36","0"
"368814","0","0"
"368816","0","0"
"368817","36","6"
"368818","42","0"
"368819","0","0"
"368821","502","24"
"368823","0","0"
"368825","0","0"
"368826","32","0"
"368827","18","0"
"368829","0","0"
"368831","0","0"
"368833","0","0"
"368835","1","0"
"368837","0","0"
"368841","0","0"
"368842","0","0"
"368843","97","0"
"368844","0","0"
"368845","14","0"
"368846","82","0"
"368847","25","0"
"368848","39","1"
"368849","0","0"
"368850","57","0"
"368855","6","1"
"368857","0","0"
"368860","224","37"
"368861","0","0"
"368862","17","0"
"368863","1","0"
"368864","182","40"
"368865","0","0"
"368866","0","0"
"368868","0","0"
"374768","397","0"
"374769","0","0"
"374770","2","0"
"374772","0","0"
"374773","5","0"
"374775","0","0"
"374779","0","0"
"374783","9","0"
"374784","0","0"
"374786","1","0"
"374787","0","0"
"374788","0","0"
"374790","0","0"
"374791","4","0"
"374792","0","0"
"374793","0","0"
"374794","87","5"
"374795","0","0"
"374796","0","0"
"374797","89","4"
"374798","2","0"
"374800","0","0"
"374801","0","0"
"374802","0","0"
"374803","0","0"
"374804","35","32"
"374809","0","0"
"374810","0","0"
"374811","0","0"
"374812","0","0"
"374813","14","0"
"374815","0","0"
"374816","0","0"
"374817","3","0"
"374818","0","0"
"374821","0","0"
"374822","0","0"
"374824","14","0"
"374825","0","0"
"374826","0","0"
"374827","0","0"
"374828","0","0"
"374829","0","0"
"374830","0","0"
"374831","0","0"
"374833","268","1"
"374835","27","10"
"374836","0","0"
"374837","2","1"
"374838","11","0"
"374840","0","0"
"374841","2","0"
"374842","0","0"
"374843","0","0"
"374845","324","3"
"374846","0","0"
"374847","0","0"
"374849","0","0"
"374850","0","0"
"374851","26","2"
"374854","4","0"
"374855","0","0"
"374856","0","0"
"374857","0","0"
"374858","0","0"
"374859","0","0"
"375209","1023","10"
"375211","0","0"
"375212","0","0"
"375216","0","0"
"375217","0","0"
"375218","0","0"
"375219","0","0"
"375221","0","0"
"375222","167","1"
"375224","28","0"
"375225","0","0"
"375226","8","0"
"375227","0","0"
"375228","0","0"
"375230","126","0"
"375231","0","0"
"375232","1043","4"
"375233","7","0"
"375235","0","0"
"375236","0","0"
"375239","0","0"
"375244","0","0"
"375248","0","0"
"375250","31","1"
"375251","77","3"
"375253","0","0"
"375255","13","0"
"375259","0","0"
"375260","3","0"
"375261","0","0"
"375262","51","4"
"375263","8","0"
"375264","0","0"
"375265","26","3"
"378679","59","1"
"378680","0","0"
"378685","0","0"
"378688","0","0"
"378690","0","0"
"378691","0","0"
"378692","0","0"
"378693","0","0"
"378695","0","0"
"378696","0","0"
"378697","0","0"
"378698","333","9"
"378699","0","0"
"378702","0","0"
"378703","67","0"
"378704","41","0"
"378706","14","0"
"378707","2","0"
"378708","0","0"
"378710","0","0"
"378711","0","0"
"378712","8","0"
"378713","0","0"
"378714","0","0"
"378715","0","0"
"378716","0","0"
"378717","0","0"
"378720","0","0"
"378721","0","0"
"378724","0","0"
"378725","0","0"
"378728","0","0"
"378729","0","0"
"378730","0","0"
"378731","15","0"
"378732","0","0"
"378733","0","0"
"378737","8","0"
"378738","0","0"
"378739","0","0"
"378740","0","0"
"378741","0","0"
"378742","0","0"
"378744","0","0"
"378745","0","0"
"378747","0","0"
"378750","0","0"
"378752","3","0"
"378757","0","0"
"378758","0","0"
"378759","0","0"
"378762","0","0"
"378763","0","0"
"378764","0","0"
"378765","146","17"
"378766","2","0"
"378767","112","0"
"378769","0","0"
"378771","0","0"
"378772","0","0"
"378773","0","0"
"378774","0","0"
"378776","0","0"
"378777","0","0"
"378778","0","0"
"378779","13","0"
"378781","3","0"
"378782","12","2"
"378783","728","15"
"378784","0","0"
"378785","0","0"
"381088","184","2"
"381089","0","0"
"381091","317","8"
"381092","0","0"
"381093","0","0"
"381102","0","0"
"381103","0","0"
"381104","0","0"
"381106","0","0"
"381107","0","0"
"381109","0","0"
"381110","2","0"
"381112","0","0"
"381113","54","1"
"381114","0","0"
"381116","0","0"
"381117","0","0"
"381119","0","0"
"381120","0","0"
"381121","5","1"
"381122","8","0"
"381124","8","0"
"381125","0","0"
"381127","10","0"
"381128","0","0"
"381130","29","0"
"381131","0","0"
"381132","4","0"
"381134","0","0"
"381135","25","0"
"381136","0","0"
"381138","22","0"
"381140","508","1"
"381141","0","0"
"381143","0","0"
"381144","0","0"
"381145","0","0"
"381146","0","0"
"381148","257","7"
"381149","224","41"
"381150","974","7"
"381153","0","0"
"381154","0","0"
"381155","80","0"
"381156","24","2"
"381158","34","0"
"381159","4","0"
"381160","28","0"
"381161","67","9"
"381162","0","0"
"381163","0","0"
"381164","0","0"
"381166","23","4"
"381167","97","3"
"381168","0","0"
"381171","0","0"
"381173","0","0"
"387247","40","22"
"387248","0","0"
"387250","0","0"
"387251","15","0"
"387252","0","0"
"387253","0","0"
"387254","240","21"
"387255","0","0"
"387256","0","0"
"387257","0","0"
"387258","0","0"
"387260","0","0"
"387263","1","0"
"387264","0","0"
"387265","7","0"
"387266","0","0"
"387267","0","0"
"387268","0","0"
"387269","0","0"
"387273","8","1"
"387274","40","0"
"387275","137","1"
"387276","0","0"
"387278","0","0"
"387279","14","3"
"387281","0","0"
"387285","163","5"
"387290","3","0"
"387291","0","0"
"387292","0","0"
"387295","5","0"
"387296","0","0"
"387298","243","17"
"387300","0","0"
"387301","0","0"
"387302","8","0"
"387304","0","0"
"387306","13","0"
"387308","12","0"
"387309","0","0"
"387310","141","9"
"387311","0","0"
"387312","0","0"
"387313","0","0"
"387314","0","0"
"387316","20","0"
"387317","85","4"
"387318","1","0"
"387320","2","0"
"387323","0","0"
"387324","1","0"
"387325","0","0"
"387326","0","0"
"387328","0","0"
"387330","0","0"
"390564","859","3"
"390567","0","0"
"390569","90","6"
"390573","0","0"
"390574","0","0"
"390576","0","0"
"390577","0","0"
"390578","178","5"
"390579","0","0"
"390580","0","0"
"390581","1893","167"
"390582","1","0"
"390583","0","0"
"390584","0","0"
"390585","57","0"
"390586","0","0"
"390587","73","0"
"390588","0","0"
"390592","0","0"
"390593","0","0"
"390594","0","0"
"390595","0","0"
"390596","0","0"
"390597","0","0"
"390598","0","0"
"390600","0","0"
"390605","0","0"
"390607","0","0"
"390608","7","0"
"390610","0","0"
"390611","0","0"
"390612","0","0"
"390613","0","0"
"390614","13","0"
"390615","0","0"
"390617","0","0"
"390618","0","0"
"390620","7","0"
"390622","0","0"
"390623","0","0"
"390624","0","0"
"390626","0","0"
"390627","0","0"
"390628","21","0"
"390629","0","0"
"390630","0","0"
"390631","0","0"
"390632","136","4"
"390633","0","0"
"390636","80","3"
"390637","20","0"
"390638","0","0"
"390640","318","50"
"390641","0","0"
"390643","0","0"
"390644","1","0"
"390645","0","0"
"402818","47","6"
"402819","0","0"
"402820","0","0"
"402822","0","0"
"402823","0","0"
"402825","0","0"
"402826","0","0"
"402827","0","0"
"402828","0","0"
"402829","0","0"
"402831","0","0"
"402832","0","0"
"402833","0","0"
"402834","111","1"
"402835","0","0"
"402839","0","0"
"402840","0","0"
"402841","0","0"
"402843","0","0"
"402845","37","0"
"402848","0","0"
"402851","1","0"
"402853","0","0"
"402855","4","0"
"402857","0","0"
"402859","0","0"
"402860","4","0"
"402862","0","0"
"402863","0","0"
"402864","0","0"
"402865","0","0"
"402866","64","5"
"402868","18","7"
"402869","0","0"
"402870","216","6"
"402872","0","0"
"402873","0","0"
"402874","0","0"
"402875","0","0"
"402876","0","0"
"402878","0","0"
"402879","0","0"
"402880","1","0"
"402883","0","0"
"402884","174","47"
"402886","0","0"
"402887","435","1"
"402888","0","0"
"402891","47","0"
"402893","64","11"
"402894","15","0"
"402896","0","0"
"402897","4","0"
"402898","0","0"
"402899","0","0"
"402900","0","0"
"402901","0","0"
"402902","0","0"
"402903","0","0"
"402907","0","0"
"402908","0","0"
"402909","0","0"
"402913","99","3"
"402914","0","0"
"402915","0","0"
"402916","0","0"
"402917","0","0"
"402920","0","0"
"402922","0","0"
"402924","0","0"
"402927","0","0"
"402931","0","0"
"402932","2","0"
"402933","158","9"
"402934","0","0"
"409741","26","1"
"409742","0","0"
"409743","0","0"
"409744","10","3"
"409745","0","0"
"409748","258","1"
"409749","0","0"
"409753","0","0"
"409755","0","0"
"409756","0","0"
"409757","0","0"
"409758","0","0"
"409759","4","0"
"409761","8","0"
"409762","79","0"
"409763","0","0"
"409766","80","4"
"409767","0","0"
"409768","0","0"
"409771","0","0"
"409772","0","0"
"409775","0","0"
"409776","72","0"
"409778","0","0"
"409779","0","0"
"409782","12","0"
"409784","38","1"
"409785","0","0"
"409786","10","0"
"409787","0","0"
"409789","0","0"
"409790","27","0"
"409792","82","8"
"409795","0","0"
"409796","0","0"
"409797","0","0"
"409799","150","20"
"409800","0","0"
"409801","0","0"
"409806","0","0"
"409807","0","0"
"409808","5","0"
"409809","0","0"
"409811","0","0"
"409813","114","1"
"409814","8","0"
"409815","0","0"
"409816","0","0"
"409817","18","0"
"409818","0","0"
"414148","0","0"
"414149","20","0"
"414151","3","0"
"414152","0","0"
"414154","0","0"
"414157","0","0"
"414158","0","0"
"414161","0","0"
"414164","0","0"
"414166","2","0"
"414167","14","0"
"414168","23","0"
"414169","0","0"
"414170","0","0"
"414171","0","0"
"414172","3","0"
"414173","58","0"
"414174","0","0"
"414182","0","0"
"414183","0","0"
"414184","148","31"
"414185","1","0"
"414186","0","0"
"414187","258","0"
"414188","0","0"
"414189","27","0"
"414190","0","0"
"414191","0","0"
"414193","1","0"
"414194","0","0"
"414195","0","0"
"414198","4","0"
"414199","0","0"
"414201","0","0"
"414204","0","0"
"414206","0","0"
"414207","0","0"
"414209","3","0"
"414210","0","0"
"414211","0","0"
"414213","0","0"
"414215","1","0"
"414216","0","0"
"414217","0","0"
"414218","0","0"
"414219","29","0"
"414220","678","1"
"414221","38","2"
"414224","0","0"
"414225","0","0"
"414226","0","0"
"414229","0","0"
"414231","0","0"
"414236","0","0"
"414237","0","0"
"414238","3","0"
"414239","0","0"
"414243","0","0"
"414245","0","0"
"414246","0","0"
"414247","11","0"
"414248","0","0"
"414249","0","0"
"414250","0","0"
"414251","0","0"
"414252","1","0"
"414253","0","0"
"414256","0","0"
"414257","0","0"
"416082","0","0"
"416083","0","0"
"416085","0","0"
"416086","17","1"
"416087","0","0"
"416088","0","0"
"416089","0","0"
"416090","0","0"
"416091","0","0"
"416092","22","0"
"416093","0","0"
"416094","0","0"
"416096","6","0"
"416097","12","0"
"416100","103","2"
"416101","71","0"
"416102","0","0"
"416103","4","0"
"416104","123","3"
"416106","4","0"
"416107","0","0"
"416109","0","0"
"416112","0","0"
"416113","0","0"
"416114","0","0"
"416116","0","0"
